OBJECTID,bogFID,embFID,CropStatus,TOWN,EMBAY_NAME,NO3_mgl_p25,NO3_mgl_p50,NO3_mgl_p75,TN_mgl_p25,TN_mgl_p50,TN_mgl_p75,bogsurf_area_m2,bogsurf_perim_m2,marg_bogshed_area_m2,ZS_MAX_FA_D8_gwelid0,bog_count,NO3_mgl,TN_mgl,bogshed_area_m2,bogshed_area_ha,bogsurf_area_ha,marg_bogshed_area_ha,Q_m3y,marg_Q_m3y,Q_m3d,marg_Q_m3d,NO3_Load_kgN_y,NO3_Loading_Rate_kgN_ha_y,TN_Load_kgN_y,TN_Loading_Rate_kgN_ha_y,HLR_md,marg_NO3_Load_kgN_y,marg_NO3_Loading_Rate_kgN_ha_y,marg_TN_Load_kgN_y,marg_TN_Loading_Rate_kgN_ha_y,marg_HLR_md,LR_kghay_CCC,LR_kghay_MEP,LR_kghay_MEP_Buildout,TN_Load_kgN_y_CCC,TN_Load_kgN_y_MEP,TN_load_kgN_y_MEP_Buildout,marg_TN_Load_kgN_y_CCC,marg_TN_Load_kgN_y_MEP,marg_TN_load_kgN_y_MEP_Buildout,TN_load_kgN_y_FERT
434,524,50,active,Carver,Wareham,0.04077605530619621,0.09925379604101181,0.22306612133979797,0.5832459926605225,0.6309018731117249,0.6972988247871399,31364.652545847963,31364.652545847963,345100,5911,1,0.09925379604101181,0.6309018731117249,591100,59.11,3.136465254584796,34.51,409129.86500000005,238860.965,1120.1365229295004,653.9656810403833,40.6076921749967,12.946960632080181,258.12079817444715,82.296718510474,0.0357133407198475,23.70785750226926,7.558782125073372,150.69783023177416,48.04702682788797,0.020850404131990137,NA,4.269217591417849,6.606410922323156,NA,252.35345182870907,390.5049496185217,NA,147.33069907982997,227.9872409293721,34.54785113272607
435,410,-1,active,Carver,NA,0.09904874861240387,0.18228070437908173,0.3055669367313385,0.6244008541107178,0.6994198560714722,0.8360564708709717,26716.808848296336,26716.808848296336,365200.00000000006,3651,1,0.18228070437908173,0.6994198560714722,365100,36.51,2.6716808848296334,36.52,252703.96500000003,252773.18000000005,691.865749486653,692.0552498288845,46.06305673958682,17.241227049660967,176.74617082899036,66.1554199203177,0.025896272021677904,46.07567329854042,17.245949379721132,176.79458117432836,66.17353972856759,0.025903364947457604,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.42829777830993
436,552,-1,active,Carver,NA,0.06515803188085556,0.1423647701740265,0.27953454852104187,0.6149616241455078,0.6825311183929443,0.8034108877182007,9934.771974380254,9934.771974380254,50800,861,1,0.1423647701740265,0.6825311183929443,86100,8.61,0.9934771974380253,5.08,59594.115000000005,35161.22,163.15979466119097,96.26617385352499,8.484102485699504,8.539805953854069,40.674837960587745,40.94189385068911,0.016423104131825746,5.005719004338383,5.038584697512041,23.998626810660365,24.1561928875146,0.00968982218230834,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.943051982060103
437,95,-1,active,Carver,NA,0.05497860908508301,0.1260158270597458,0.2614099681377411,0.6082549095153809,0.6660312414169312,0.7864184975624084,77830.51741151624,77830.51741151624,165200,6925,1,0.1260158270597458,0.6660312414169312,692500,69.25,7.783051741151624,16.52,479313.875,114343.18000000001,1312.2898699520877,313.05456536618755,60.40113437933661,7.760597820514979,319.2380151946098,41.01707476858859,0.016860865295467174,14.409050396341385,1.8513368374715882,76.15613012295961,9.784867511582432,0.004022259850990869,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.72953662361101
438,107,-1,active,Plymouth,NA,0.021982571110129356,0.05442855879664421,0.1376093327999115,0.5206766128540039,0.5925508737564087,0.6493325233459473,15164.222763564996,15164.222763564996,23100,230,1,0.05442855879664421,0.5925508737564087,23000,2.3,1.5164222763564996,2.31,15919.45,15988.664999999999,43.58507871321013,43.77457905544148,0.8664727203352377,0.5713927669389739,9.433084007221462,6.2206181973838355,0.0028742045927953384,0.8702399930323473,0.5738770833169694,9.47409741594851,6.247664363459417,0.002886701134503144,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.703239731839208
439,753,-1,active,Carver,NA,0.0778396725654602,0.1599380075931549,0.29534202814102173,0.6155505180358887,0.6862645745277405,0.8171089291572571,103791.54016043275,103791.54016043275,406500,9579,1,0.1599380075931549,0.6862645745277405,957900,95.79,10.379154016043275,40.65,663010.485,281358.97500000003,1815.2237782340862,770.3188911704312,106.04057598427131,10.216687778248804,455.00060839595585,43.83792818688806,0.017489130380262754,44.999993879952285,4.335612884286605,193.0866972679362,18.603317473608932,0.00742178880841091,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.32534357131506
440,107,-1,active,Plymouth,NA,0.022768916562199593,0.056906457990407944,0.1451457440853119,0.5211531519889832,0.592862606048584,0.6501755714416504,18279.30785574032,18279.30785574032,12600,125,1,0.056906457990407944,0.592862606048584,12500,1.25,1.827930785574032,1.26,8651.875000000002,8721.09,23.68754277891855,23.8770431211499,0.49234756122576084,0.2693469386868207,5.129373159706594,2.8061090716275654,0.0012958665046762076,0.49628634171556685,0.27150171419631525,5.170408144984245,2.8285579442005853,0.0013062334367136173,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.134474810019405
441,825,-1,active,Carver,NA,0.08635374158620834,0.169890895485878,0.3017518222332001,0.6189831495285034,0.6916139721870422,0.82705157995224,29797.101148743805,29797.101148743805,42100,420,1,0.169890895485878,0.6916139721870422,42000,4.2,2.9797101148743805,4.21,29070.300000000003,29139.515000000003,79.59014373716633,79.77964407939768,4.93877929904312,1.6574697231080584,20.105425655668977,6.747443503079355,0.0026710700259015537,4.950538297374174,1.6614160795916486,20.153295716753902,6.763508844753353,0.0026774297164394146,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.82120894432981
442,936,50,active,Plymouth,Wareham,0.02593284845352173,0.06063847616314888,0.14263416826725006,0.5283443927764893,0.5895294547080994,0.6351832747459412,64727.89726173602,64727.89726173602,12070300,228820,1,0.06063847616314888,0.5895294547080994,22882000,2288.2,6.472789726173602,1207.03,15837776.299999999,8354458.1450000005,43361.46830937714,22873.259808350445,960.3786206448342,148.37166990940756,9336.835625927859,1442.4747320576628,0.669903861298617,506.60161108160753,78.26634766661665,4925.19915460349,760.9082579475399,0.3533756042755309,NA,4.269217591417849,6.606410922323156,NA,9768.823692682321,15116.789472459845,NA,5153.073709369087,7974.136175571719,71.2971315548296
443,366,-1,active,Middleboro,NA,0.07088832557201385,0.1551879197359085,0.29969003796577454,0.6149616241455078,0.6945946216583252,0.8529386520385742,16068.582866036571,16068.582866036571,11299.999999999998,112,1,0.1551879197359085,0.6945946216583252,11200,1.12,1.6068582866036571,1.13,7752.080000000001,7821.294999999999,21.22403832991102,21.413538672142366,1.2030291688263417,0.7486840493999812,5.38455307466507,3.3509819251367547,0.001320840705546679,1.2137705006908626,0.755368728412481,5.43262944140315,3.3809014066111893,0.001332633926131917,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.69938334111062
444,107,-1,active,Plymouth,NA,0.022768916562199593,0.056906457990407944,0.1451457440853119,0.5211531519889832,0.592862606048584,0.6501755714416504,18279.30785574032,18279.30785574032,12600,125,1,0.056906457990407944,0.592862606048584,12500,1.25,1.827930785574032,1.26,8651.875000000002,8721.09,23.68754277891855,23.8770431211499,0.49234756122576084,0.2693469386868207,5.129373159706594,2.8061090716275654,0.0012958665046762076,0.49628634171556685,0.27150171419631525,5.170408144984245,2.8285579442005853,0.0013062334367136173,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.134474810019405
445,364,-1,active,Carver,NA,0.0581052340567112,0.13141106069087982,0.26784348487854004,0.6087008714675903,0.6695394515991211,0.7913684248924255,25332.48587142835,25332.48587142835,2400,23,1,0.13141106069087982,0.6695394515991211,2300,0.23,2.533248587142835,0.24,1591.945,1661.16,4.358507871321013,4.548008213552362,0.20919918101154267,0.08258138663268388,1.0658699822759627,0.4207522260885266,1.7205211890542594e-4,0.21829479757726195,0.08617188170367016,1.1122121554183961,0.4390458011358539,1.7953264581435752e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.90347986251961
446,364,-1,active,Carver,NA,0.0581052340567112,0.13141106069087982,0.26784348487854004,0.6087008714675903,0.6695394515991211,0.7913684248924255,25332.48587142835,25332.48587142835,2400,23,1,0.13141106069087982,0.6695394515991211,2300,0.23,2.533248587142835,0.24,1591.945,1661.16,4.358507871321013,4.548008213552362,0.20919918101154267,0.08258138663268388,1.0658699822759627,0.4207522260885266,1.7205211890542594e-4,0.21829479757726195,0.08617188170367016,1.1122121554183961,0.4390458011358539,1.7953264581435752e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.90347986251961
447,364,-1,active,Carver,NA,0.0581052340567112,0.13141106069087982,0.26784348487854004,0.6087008714675903,0.6695394515991211,0.7913684248924255,25332.48587142835,25332.48587142835,2400,23,1,0.13141106069087982,0.6695394515991211,2300,0.23,2.533248587142835,0.24,1591.945,1661.16,4.358507871321013,4.548008213552362,0.20919918101154267,0.08258138663268388,1.0658699822759627,0.4207522260885266,1.7205211890542594e-4,0.21829479757726195,0.08617188170367016,1.1122121554183961,0.4390458011358539,1.7953264581435752e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.90347986251961
448,826,-1,active,Carver,NA,0.08173870295286179,0.1644226759672165,0.2979309856891632,0.6173515915870667,0.6882715225219727,0.8192082643508911,4188.206336044136,4188.206336044136,40300,402,1,0.1644226759672165,0.6882715225219727,40200,4.02,0.41882063360441363,4.03,27824.43,27893.645,76.17913757700205,76.36863791923341,4.574967237862498,10.923452358327854,19.150762799406053,45.72545204994465,0.018188964789388844,4.5863477533795685,10.95062512538837,19.198401512837407,45.83919695554152,0.018234210970456976,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.613267397089255
449,552,-1,active,Carver,NA,0.06477711349725723,0.14215217530727386,0.27996474504470825,0.6149616241455078,0.682846188545227,0.8048571348190308,14522.927918191897,14522.927918191897,35400,353,1,0.14215217530727386,0.682846188545227,35300,3.53,1.4522927918191897,3.54,24432.895,24502.110000000004,66.89362080766598,67.08312114989734,3.473189173304215,2.391521319164288,16.683909225875738,11.487979090619133,0.004606069876851267,3.4830282361181086,2.3982961670939322,16.7311724248159,11.520522940734205,0.0046191182334429145,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.996859872609193
450,96,-1,active,Carver,NA,0.056457165628671646,0.12860716879367828,0.2645556628704071,0.6084790825843811,0.6677670478820801,0.7889025807380676,14622.844044219431,14622.844044219431,65800,7583,1,0.12860716879367828,0.6677670478820801,758300,75.83,1.4622844044219432,6.58,524857.345,45543.47,1436.981095140315,124.69122518822725,67.50041716101683,46.160936242563885,350.4824398298764,239.68144553140186,0.0982696041067585,5.857216733739823,4.0055249963875825,30.41242851220608,20.797888851333568,0.008527152776242528,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.10691648626726
451,411,-1,active,Carver,NA,0.0817817747592926,0.16777010262012482,0.30744653940200806,0.61822110414505,0.6953716278076172,0.8483358025550842,48814.599848753314,48814.599848753314,181200,1811,1,0.16777010262012482,0.6953716278076172,181100,18.11,4.881459984875331,18.12,125348.365,125417.58000000002,343.18511978097195,343.37462012320333,21.029708059314864,4.308077526902425,87.16369661307336,17.856071110516222,0.007030378633529588,21.041320266967716,4.310456365956485,87.21182676029207,17.865930895778796,0.007034260675845176,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.76879358740329
452,366,-1,active,Middleboro,NA,0.07032687962055206,0.1547159105539322,0.2997727394104004,0.6149616241455078,0.6947733163833618,0.8540518283843994,3281.081110121413,3281.081110121413,2000,19,1,0.1547159105539322,0.6947733163833618,1900,0.19,0.3281081110121413,0.2,1315.085,1384.3,3.6005065023956195,3.790006844626968,0.20346457323081793,0.6201144269282904,0.9136859667760134,2.784710088261742,0.001097353701890773,0.2141732349798083,0.6527520283455688,0.9617747018694878,2.9312737771176227,0.0011551091598850241,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6140780319876353
453,884,-1,active,Freetown,NA,0.07614859938621521,0.16117291152477264,0.3030233681201935,0.6161644458770752,0.6937230825424194,0.8478474617004395,35011.721237573925,35011.721237573925,36100,360,1,0.16117291152477264,0.6937230825424194,36000,3.6,3.5011721237573927,3.61,24917.4,24986.615000000005,68.220123203285425,68.40962354551678,4.01600990562737,1.1470472640795115,17.28577553694248,4.937139599521234,0.0019484938412588772,4.027165488698558,1.1502335064797327,17.33379158010066,4.950853876186572,0.001953906324151263,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.56506082597531
454,518,50,active,Plymouth,Wareham,0.02644399367272854,0.06171046942472458,0.14440199732780457,0.5269755721092224,0.5887305736541748,0.6345726251602173,2327.139783671352,2327.139783671352,16100.000000000002,160,1,0.06171046942472458,0.5887305736541748,16000,1.6,0.23271397836713517,1.61,11074.4,11143.615000000002,30.320054757015743,30.509555099247095,0.6834064225971698,2.9366797275882215,6.519837864875793,28.016528747533766,0.013028892793531335,0.6876777127384023,2.9550339758856485,6.5605868515312675,28.191632052205854,0.013110323373490907,NA,4.269217591417849,6.606410922323156,NA,6.830748146268559,10.57025747571705,NA,6.873440322182738,10.636321584940282,2.5633212003161567
455,45,50,active,Carver,Wareham,0.042294472455978394,0.10270515084266663,0.2292996495962143,0.5859645009040833,0.6353228092193604,0.7081354260444641,12909.971922718098,12909.971922718098,291400,2913,1,0.10270515084266663,0.6353228092193604,291300,29.13,1.2909971922718098,29.14,201623.295,201692.50999999998,552.0144969199179,552.2039972621492,20.707750926370473,16.040120807645113,128.0958781834638,99.2224297235297,0.042758768200612425,20.714859663386044,16.045627199958066,128.1398520517039,99.25649166301596,0.04277344680280968,NA,4.269217591417849,6.606410922323156,NA,124.36230843800195,192.44475016727353,NA,124.40500061391613,192.51081427649677,14.220204973154756
456,366,-1,active,Middleboro,NA,0.07032687962055206,0.1547159105539322,0.2997727394104004,0.6149616241455078,0.6947733163833618,0.8540518283843994,16582.124545803188,16582.124545803188,662200,6754,1,0.1547159105539322,0.6947733163833618,675400,67.54,1.6582124545803187,66.22,467478.11,458341.73000000004,1279.885311430527,1254.8712662559892,72.32630145268128,43.61702944209675,324.79131682132606,195.86833757290066,0.0771846398750187,70.91275810181455,42.764579355280524,318.44360378898745,192.0402918874368,0.07567614528462746,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.265044365956754
457,747,-1,active,Middleboro,NA,0.07164125144481659,0.1558668613433838,0.2994908392429352,0.6149616241455078,0.6925862431526184,0.847427487373352,7704.475686109261,7704.475686109261,5100,50,1,0.1558668613433838,0.6925862431526184,5000,0.5,0.7704475686109261,0.51,3460.75,3529.9650000000006,9.47501711156742,9.66451745379877,0.5394162403941154,0.7001336137209865,2.3968678409904243,3.1110070803544008,0.001229806867798979,0.5502045652019979,0.7141362859954065,2.444805197810233,3.1732272219614894,0.0012544030051549588,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48640292349249
458,107,-1,active,Plymouth,NA,0.0209361482411623,0.05118028447031975,0.12775850296020508,0.5190147161483765,0.5911165475845337,0.6474571824073792,28694.656672186138,28694.656672186138,69800,697,1,0.05118028447031975,0.5911165475845337,69700,6.97,2.8694656672186136,6.98,48242.854999999996,48312.07,132.08173853524983,132.27123887748118,2.469083042560387,0.8604678810998567,28.517149893221255,9.938139430977428,0.004603008150408618,2.4726254859500005,0.8617024117757534,28.558064025062322,9.952397880663192,0.0046096121793188175,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.606877377846306
459,412,-1,active,Carver,NA,0.05484927073121071,0.12588715553283691,0.26165705919265747,0.6081051826477051,0.664843738079071,0.7858768105506897,26846.305697259268,26846.305697259268,102400,1023,1,0.12588715553283691,0.664843738079071,102300,10.23,2.6846305697259267,10.24,70806.945,70876.16,193.8588501026694,194.04835044490076,8.91368489802003,3.320264992337484,47.0755539957592,17.53520746080349,0.007221062454133509,8.922398177490235,3.3235106081657713,47.121571155090336,17.55234842606332,0.007228121166209886,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.570937262474107
460,887,50,active,Carver,Wareham,0.04046615585684776,0.0986909419298172,0.22233331203460693,0.5806331038475037,0.6287181973457336,0.6943056583404541,30003.120151807892,30003.120151807892,246100,2460,1,0.0986909419298172,0.6287181973457336,246000,24.6,3.000312015180789,24.61,170268.90000000002,170338.115,466.17084188911707,466.3603422313484,16.803998122353853,5.6007502010891015,107.051155872041,35.680007722660285,0.015537412093489453,16.81082901589952,5.6030269288131205,107.09467260207026,35.694511790840224,0.015543728114665667,NA,4.269217591417849,6.606410922323156,NA,105.0227527488791,162.51770868914966,NA,105.06544492479327,162.58377279837288,33.048136816014875
461,81,-1,active,Carver,NA,0.0656585618853569,0.14415596425533295,0.2831551134586334,0.6149616241455078,0.6849542856216431,0.8095831274986267,21549.49302998707,21549.49302998707,100300,1002,1,0.14415596425533295,0.6849542856216431,100200,10.02,2.154949302998707,10.03,69353.43000000001,69422.645,189.8793429158111,190.06884325804245,9.997710576064737,4.639417995658869,47.503929101060635,22.0441051838003,0.008811313688520915,10.007688331130668,4.644048153339166,47.551338211939935,22.06610528877415,0.008820107414756964,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.736551077600456
462,325,50,active,Carver,Wareham,0.04333336278796196,0.10504323989152908,0.23306016623973846,0.5885255932807922,0.6377626657485962,0.7106500267982483,8039.1727782252565,8039.1727782252565,22100,220,1,0.10504323989152908,0.6377626657485962,22000,2.2,0.8039172778225256,2.21,15227.300000000001,15296.515000000001,41.69007529089665,41.879575633128,1.5995249268002811,1.9896635772435722,9.7114034401536,12.080102901206097,0.005185866312491449,1.606795494649373,1.998707502594679,9.75554618306339,12.135012459847943,0.005209438432093683,NA,4.269217591417849,6.606410922323156,NA,9.392278701119269,14.534104029110944,NA,9.434970877033447,14.600168138334174,8.855068423487337
463,885,-1,active,Carver,NA,0.07678458839654922,0.16207846999168396,0.3039737641811371,0.6163853406906128,0.6939904689788818,0.84889984130859375,9984.122136165744,9984.122136165744,5500,54,1,0.16207846999168396,0.6939904689788818,5400,0.54,0.9984122136165744,0.55,3737.61,3806.8250000000003,10.233018480492813,10.422518822724163,0.6057861102256179,0.6067494988179915,2.593865716760159,2.5979907711308257,0.0010249292167035383,0.6170043715260923,0.6179856006479543,2.641900267070532,2.6461017113369523,0.0010439093873832335,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.997410691765205
464,325,50,active,Carver,Wareham,0.04379396140575409,0.10604911297559738,0.23462004959583282,0.5897505879402161,0.6389186382293701,0.7126171588897705,23738.5850264075,23738.5850264075,437700.00000000006,4597,1,0.10604911297559738,0.6389186382293701,459700,45.97,2.37385850264075,43.77,318181.35500000004,302954.05500000005,871.1330732375086,829.4429979466121,33.74285046312366,14.214347833110995,203.2919980465758,85.63779088788476,0.036696924954391114,32.12800880511035,13.5340875496034,193.56299226666573,81.53939758892139,0.034940709272432,NA,4.269217591417849,6.606410922323156,NA,196.2559326774785,303.69671009919546,NA,186.86365397635927,289.16260607008456,26.1478140207376
465,411,-1,active,Carver,NA,0.07465022057294846,0.1596595197916031,0.30254408717155457,0.6156855225563049,0.6935420036315918,0.8488272428512573,9744.305900918476,9744.305900918476,47600,530,1,0.1596595197916031,0.6935420036315918,53000,5.3,0.9744305900918476,4.76,36683.950000000004,32946.340000000004,100.43518138261466,90.20216290212184,5.856941841059179,6.010630106046976,25.441860184121136,26.10946376562649,0.010307063674299045,5.260196823290885,5.398226283921434,22.84967065592766,23.449254249883413,0.009256910016917632,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.733255506802692
466,367,-1,active,Middleboro,NA,0.07137349247932434,0.15592709183692932,0.3003360331058502,0.6149616241455078,0.6929312944412231,0.8494624495506287,76404.45546870191,76404.45546870191,1045600,10720,1,0.15592709183692932,0.6929312944412231,1072000,107.2,7.6404455468701915,104.56,741984.8,723712.04,2031.4436687200548,1981.415578370979,115.69553205120563,15.142511171825417,514.1444879197121,67.29247460317607,0.026588026264413457,112.84631372457147,14.76959858326554,501.4827206798983,65.63527187041129,0.025933246513125664,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.15874365422047
467,274,-1,active,Carver,NA,0.07339072972536087,0.15581153333187103,0.2953563928604126,0.6157062649726868,0.6879151463508606,0.8225989937782288,12981.79729609723,12981.79729609723,220100.00000000003,18954,1,0.15581153333187103,0.6879151463508606,1895400,189.54,1.2981797296097228,22.01,1311901.11,152342.21500000003,3591.7894866529778,417.0902532511979,204.40932352888362,157.45841570822867,902.4766440835066,695.186208426488,0.2766789069902356,23.736674110323566,18.28458230314505,104.79851712713929,80.72727892511871,0.03212885271106409,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.299319903678136
468,796,-1,active,Carver,NA,0.04712172597646713,0.1110682412981987,0.24094392359256744,0.5945028066635132,0.6474878787994385,0.746023952960968,6434.224475933566,6434.224475933566,104200,1041,1,0.1110682412981987,0.6474878787994385,104100,10.41,0.64342244759335665,10.42,72052.815,72122.03,197.26985626283368,197.45935660506504,8.002779442634472,12.43783065475551,46.65332434587836,72.50807695687249,0.03065946129183052,8.010467030955924,12.449778618881112,46.69814021940946,72.57772928824316,0.030688913223907207,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.087233917996064
469,277,-1,active,Carver,NA,0.057110223919153214,0.13023728132247925,0.2675397992134094,0.6088821291923523,0.6715518236160278,0.7924663424491882,9955.305320165864,9955.305320165864,26300,262,1,0.13023728132247925,0.6715518236160278,26200,2.62,0.9955305320165864,2.63,18134.329999999998,18203.545,49.64908966461328,49.838590006844626,2.361765837804675,2.3723690653872644,12.17814238155484,12.232816563532522,0.004987199093135004,2.37078021123141,2.381423909148284,12.224623841026425,12.27950670308799,0.005006234204177504,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.965669257109496
470,300,-1,active,Carver,NA,0.0781761109828949,0.16399194300174713,0.30598607659339905,0.6155754923820496,0.6923928260803223,0.848143458366394,22567.848415314245,22567.848415314245,52100,520,1,0.16399194300174713,0.6923928260803223,52000,5.2,2.2567848415314247,5.21,35991.8,36061.015,98.54017796030116,98.72967830253252,5.902365214130283,2.615386768605294,24.920464117717742,11.042463445831656,0.0043663966607216794,5.913715916465148,2.620416358544919,24.96838808717489,11.063698952458255,0.004374793577376914,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.85825935098449
471,974,-1,active,Carver,NA,0.053550835698843,0.12392817437648773,0.2597988545894623,0.6076145172119141,0.6637464761734009,0.7859435081481934,205791.0937057258,205791.0937057258,498000,8579,1,0.12392817437648773,0.6637464761734009,857900,85.79,20.57910937057258,49.8,593795.4850000001,344690.7,1625.723436002738,943.711704312115,73.58799040905112,3.575858852000632,394.1296607364256,19.15192993240113,0.00789987266566291,42.716889175553625,2.0757404223059965,228.78723749474287,11.117450875784778,0.00458577525061211,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.6768318059199
472,411,-1,active,Carver,NA,0.07484164088964462,0.1600373089313507,0.303139328956604,0.6157081723213196,0.6936031579971313,0.8497440814971924,26085.77960128683,26085.77960128683,91100,2320,1,0.1600373089313507,0.6936031579971313,232000,23.2,2.608577960128683,9.11,160578.8,63054.865,439.6407939767283,172.63481177275838,25.698599023425576,9.851574082209083,111.37796278738973,42.696812013966174,0.016853657459984076,10.091130909629614,3.8684413745226194,43.73505349108279,16.76586023479448,0.006617966356054092,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.733225373021433
473,827,-1,active,Carver,NA,0.06664276123046875,0.14597517251968384,0.28555750846862793,0.6149616241455078,0.6866081357002258,0.8126993179321289,30460.249650249294,30460.249650249294,317800,3352,1,0.14597517251968384,0.6866081357002258,335200,33.52,3.0460249650249294,31.78,232008.68,219965.27000000002,635.2051471594798,602.2320876112252,33.86750708906412,11.118591435703134,159.29904724107027,52.297354443963506,0.02085357652852596,32.10946823658884,10.541433049720933,151.02994395349685,49.58263497103701,0.01977108180419317,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.551660387253094
474,84,-1,active,Carver,NA,0.054531991481781006,0.12562289834022522,0.26180553436279297,0.608460545539856,0.6683842539787292,0.787693440914154,33655.945712422515,33655.945712422515,83100,830,1,0.12562289834022522,0.6683842539787292,83000,8.3,3.3655945712422515,8.31,57448.45,57517.665,157.28528405201916,157.47478439425052,7.216840794153511,2.1442989169933657,38.39763939548433,11.408872513515982,0.004673328314585576,7.2255357830621305,2.1468824096644425,38.44390161162347,11.422618143050338,0.004678958830627245,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.071687642776276
475,844,-1,active,Carver,NA,0.07628609240055084,0.1614498645067215,0.3036172688007355,0.6149616241455078,0.6918381452560425,0.8478489518165588,27865.26628580977,27865.26628580977,88900,1409,1,0.1614498645067215,0.6918381452560425,140900,14.09,2.786526628580977,8.89,97523.935,61532.13500000001,267.0059822039699,168.46580424366874,15.745226091912315,5.650484703937849,67.47077830847086,24.213218569825752,0.009582035910417307,9.934354858559296,3.56513903605447,42.570278152044416,15.277183327590555,0.006045727412605385,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6933121611566
476,282,-1,active,Carver,NA,0.07733534276485443,0.1613803505897522,0.30084508657455444,0.6169206500053406,0.690769374370575,0.83115553855896,24415.612331828455,24415.612331828455,42300.00000000001,1058,1,0.1613803505897522,0.690769374370575,105800,10.58,2.4415612331828456,4.23,73229.47,29277.94500000001,200.4913620807666,80.1586447638604,11.817797542101742,4.84026260799363,50.58467517738879,20.71816774033804,0.008211604909019787,4.724885028647485,1.9351900597176805,20.22430775050611,8.283350618301505,0.003283089675345341,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.893552827385722
477,367,-1,active,Middleboro,NA,0.0688469260931015,0.15321439504623413,0.2992904484272003,0.6149616241455078,0.6948578953742981,0.8558471202850342,16880.74149844164,16880.74149844164,26500,264,1,0.15321439504623413,0.6948578953742981,26400,2.64,1.6880741498441638,2.65,18272.760000000002,18341.975000000002,50.02809034907598,50.21759069130733,2.799649869225026,1.6584874956372493,12.69697155627966,7.521572175873787,0.0029636192434849126,2.8102546035781506,1.6647696452419356,12.745066145507993,7.550062979570279,0.0029748450739526585,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.59396795311848
478,274,-1,active,Carver,NA,0.07586435228586197,0.1594816893339157,0.29933103919029236,0.6159230470657349,0.6895187497138977,0.8297706246376038,13838.974307021363,13838.974307021363,85399.99999999999,853,1,0.1594816893339157,0.6895187497138977,85300,8.53,1.3838974307021363,8.54,59040.395000000004,59109.60999999999,161.6437919233402,161.83329226557152,9.415861933541672,6.803872689296363,40.709459343014665,29.416529317754605,0.011680330372557187,9.426900458668918,6.8118490933869795,40.7571843832761,29.451015284129454,0.01169402360863287,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.243491809440961
479,247,-1,active,Carver,NA,0.07733534276485443,0.1613803505897522,0.30084508657455444,0.6169206500053406,0.690769374370575,0.83115553855896,15992.544791223618,15992.544791223618,63600,635,1,0.1613803505897522,0.690769374370575,63500,6.35,1.5992544791223617,6.36,43951.525,44020.74,120.33271731690624,120.52221765913758,7.092912513454258,4.435136875368768,30.360367426882682,18.984075282092586,0.007524300784384382,7.104082454420328,4.442121342889034,30.408179029129744,19.01397146363919,0.007536150076958216,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.615628162084903
480,827,-1,active,Carver,NA,0.06664276123046875,0.14597517251968384,0.28555750846862793,0.6149616241455078,0.6866081357002258,0.8126993179321289,4177.8719592147,4177.8719592147,72700,1158,1,0.14597517251968384,0.6866081357002258,115800,11.58,0.41778719592147,7.27,80150.97,50319.305,219.44139630390146,137.76674880219028,11.700051673370004,28.00481151071279,55.032308086264734,131.72329986055618,0.05252468205012896,7.345369228445589,17.581604463115887,34.549644195781056,82.6967521577067,0.032975340112645725,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6018841843554
