ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,DESCRIPTOR,MLTYP_NAME,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,QAQC,QAQCType,StartDate,StartTime,FLOWSTAT,DWM_Name,DWM_Units,ResVal,nResult,DWMQual,DWM_Method,ResComm
394570,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3208825,Munn Brook,W2264,"[approximately 550 feet upstream of Loomis Street, Westfield]",River/Stream,42.09976917,-72.80864416,12-C012-07,River,10-1720,,Routine Sample,6/14/2012,1:30:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.32,0.32,,EPA 353.1,
394571,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3208825,Munn Brook,W2264,"[approximately 550 feet upstream of Loomis Street, Westfield]",River/Stream,42.09976917,-72.80864416,12-C012-07,River,10-1720,,Routine Sample,6/14/2012,1:30:00 PM,Flowing,Total Nitrogen,mg/L,0.47,0.47,,USGS I-4650-03,
394554,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3210725,Middle Branch Westfield River,W2270,"[approximately 2000 feet upstream of Goss Hill Road, Huntington]",River/Stream,42.26068784,-72.878683,12-C012-05,River,10-1718,,Routine Sample,6/14/2012,12:05:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.02,0.02,,EPA 353.1,
394555,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3210725,Middle Branch Westfield River,W2270,"[approximately 2000 feet upstream of Goss Hill Road, Huntington]",River/Stream,42.26068784,-72.878683,12-C012-05,River,10-1718,,Routine Sample,6/14/2012,12:05:00 AM,Flowing,Total Nitrogen,mg/L,0.16,0.16,,USGS I-4650-03,
394546,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3211400,Webster Brook,W2271,"[approximately 625 feet downstream of Main Road (Route 143), Chesterfield (approximately 625 feet upstream from the confluence with Page Brook)]",River/Stream,42.3820888,-72.81255079,12-C012-04,River,10-1717,,Routine Sample,6/14/2012,11:05:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.02,-0.02,,EPA 353.1,
394547,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3211400,Webster Brook,W2271,"[approximately 625 feet downstream of Main Road (Route 143), Chesterfield (approximately 625 feet upstream from the confluence with Page Brook)]",River/Stream,42.3820888,-72.81255079,12-C012-04,River,10-1717,,Routine Sample,6/14/2012,11:05:00 AM,Flowing,Total Nitrogen,mg/L,0.28,0.28,,USGS I-4650-03,
394522,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3208250,Westfield River,W2273,"[approximately 2325 feet downstream of the Marine Corps League Highway (Route 9) crossing nearest Mougin Road, Cummington]",River/Stream,42.45247321,-72.87827159,12-C012-01,River,10-1712,,Routine Sample,6/14/2012,9:20:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.09,0.09,,EPA 353.1,
394523,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3208250,Westfield River,W2273,"[approximately 2325 feet downstream of the Marine Corps League Highway (Route 9) crossing nearest Mougin Road, Cummington]",River/Stream,42.45247321,-72.87827159,12-C012-01,River,10-1712,,Routine Sample,6/14/2012,9:20:00 AM,Flowing,Total Nitrogen,mg/L,0.23,0.23,,USGS I-4650-03,
394578,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3208375,Great Brook,W2276,"[approximately 175 feet downstream of the Shaker Road crossing nearest the Kellog Brook confluence (which is approximately 600 feet downstream of station), Westfield]",River/Stream,42.08621595,-72.72793165,12-C012-08,River,10-1721,,Routine Sample,6/14/2012,2:10:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,1,1,,EPA 353.1,
394579,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3208375,Great Brook,W2276,"[approximately 175 feet downstream of the Shaker Road crossing nearest the Kellog Brook confluence (which is approximately 600 feet downstream of station), Westfield]",River/Stream,42.08621595,-72.72793165,12-C012-08,River,10-1721,,Routine Sample,6/14/2012,2:10:00 PM,Flowing,Total Nitrogen,mg/L,1.3,1.3,,USGS I-4650-03,
399690,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Millers (2012),Millers,3522150,Millers River,W0690,"[at USGS flow gaging station #01166500 near Bridge Street/Farley Road, Erving/Wendell]",River/Stream,42.59751119,-72.43783955,12-I003-01,River,SM-4018,,Routine Sample,6/19/2012,9:15:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.28,0.28,,EPA 353.1,
399692,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Millers (2012),Millers,3522150,Millers River,W0690,"[at USGS flow gaging station #01166500 near Bridge Street/Farley Road, Erving/Wendell]",River/Stream,42.59751119,-72.43783955,12-I003-01,River,SM-4018,,Routine Sample,6/19/2012,9:15:00 AM,Flowing,Total Nitrogen,mg/L,0.63,0.63,,USGS I-4650-03,
399700,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Millers (2012),Millers,3523800,Otter River,W0691,"[Turner Street, Templeton (near USGS flow gaging station #01163200)]",River/Stream,42.58812535,-72.04099473,12-I003-02,River,SM-4020,SM-4021,Duplicate,6/19/2012,10:35:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,2.2,2.2,,EPA 353.1,
399702,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Millers (2012),Millers,3523800,Otter River,W0691,"[Turner Street, Templeton (near USGS flow gaging station #01163200)]",River/Stream,42.58812535,-72.04099473,12-I003-02,River,SM-4020,SM-4021,Duplicate,6/19/2012,10:35:00 AM,Flowing,Total Nitrogen,mg/L,2.8,2.8,,USGS I-4650-03,
399710,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Millers (2012),Millers,3522150,Millers River,W0692,"[south of Blossom Street, approximately 450 feet west of King Street at USGS flow gaging station #01164000, Royalston]",River/Stream,42.62969793,-72.15035652,12-I003-03,River,SM-4023,,Routine Sample,6/19/2012,11:10:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.06,0.06,,EPA 353.1,
399712,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Millers (2012),Millers,3522150,Millers River,W0692,"[south of Blossom Street, approximately 450 feet west of King Street at USGS flow gaging station #01164000, Royalston]",River/Stream,42.62969793,-72.15035652,12-I003-03,River,SM-4023,,Routine Sample,6/19/2012,11:10:00 AM,Flowing,Total Nitrogen,mg/L,0.72,0.72,,USGS I-4650-03,
399720,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Millers (2012),Millers,3524150,Priest Brook,W0693,"[Winchendon Road, Royalston (at USGS flow gaging station #01162500)]",River/Stream,42.68279648,-72.11503734,12-I003-04,River,SM-4025,,Routine Sample,6/19/2012,11:51:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.02,-0.02,,EPA 353.1,
399722,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Millers (2012),Millers,3524150,Priest Brook,W0693,"[Winchendon Road, Royalston (at USGS flow gaging station #01162500)]",River/Stream,42.68279648,-72.11503734,12-I003-04,River,SM-4025,,Routine Sample,6/19/2012,11:51:00 AM,Flowing,Total Nitrogen,mg/L,0.46,0.46,,USGS I-4650-03,
399730,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Millers (2012),Millers,3522150,Millers River,W0694,"[old bridge abutments on eastern shore of closed dirt road (Sibley Road on 1998 Winchendon USGS quadrangle), Winchendon]",River/Stream,42.6723218,-72.09305542,12-I003-05,River,SM-4027,,Routine Sample,6/19/2012,12:20:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.14,0.14,,EPA 353.1,
399732,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Millers (2012),Millers,3522150,Millers River,W0694,"[old bridge abutments on eastern shore of closed dirt road (Sibley Road on 1998 Winchendon USGS quadrangle), Winchendon]",River/Stream,42.6723218,-72.09305542,12-I003-05,River,SM-4027,,Routine Sample,6/19/2012,12:20:00 PM,Flowing,Total Nitrogen,mg/L,0.51,0.51,,USGS I-4650-03,
398363,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,Westfield Nutrient Study (2012),Westfield,3208725,Little River,W0808,"[Route 20 bridge, Westfield]",River/Stream,42.11664658,-72.7336661,12-M002-04,River,32-0744,,Routine Sample,6/19/2012,11:15:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.79,0.79,,EPA 353.1,
398365,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,Westfield Nutrient Study (2012),Westfield,3208725,Little River,W0808,"[Route 20 bridge, Westfield]",River/Stream,42.11664658,-72.7336661,12-M002-04,River,32-0744,,Routine Sample,6/19/2012,11:15:00 AM,Flowing,Total Nitrogen,mg/L,0.88,0.88,,USGS I-4650-03,
398372,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,Westfield Nutrient Study (2012),Westfield,3208250,Westfield River,W1463,"[north of Shepard Street and the Whitney Playground, Westfield]",River/Stream,42.13083697,-72.75434911,12-M002-05,River,32-0745,,Routine Sample,6/19/2012,12:15:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.2,0.2,,EPA 353.1,
398374,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,Westfield Nutrient Study (2012),Westfield,3208250,Westfield River,W1463,"[north of Shepard Street and the Whitney Playground, Westfield]",River/Stream,42.13083697,-72.75434911,12-M002-05,River,32-0745,,Routine Sample,6/19/2012,12:15:00 PM,Flowing,Total Nitrogen,mg/L,0.33,0.33,,USGS I-4650-03,
398354,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,Westfield Nutrient Study (2012),Westfield,3208250,Westfield River,W1464,"[north of Ascutney Avenue, Westfield]",River/Stream,42.11652506,-72.72435552,12-M002-03,River,32-0741,32-0742,Duplicate,6/19/2012,10:35:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.49,0.49,,EPA 353.1,
398356,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,Westfield Nutrient Study (2012),Westfield,3208250,Westfield River,W1464,"[north of Ascutney Avenue, Westfield]",River/Stream,42.11652506,-72.72435552,12-M002-03,River,32-0741,32-0742,Duplicate,6/19/2012,10:35:00 AM,Flowing,Total Nitrogen,mg/L,0.59,0.59,,USGS I-4650-03,
398381,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,Westfield Nutrient Study (2012),Westfield,3208250,Westfield River,W2288,"[east of Route 20, approximately 530 feet downstream from Route 90 crossing, just over the Russell border, Westfield]",River/Stream,42.15510819,-72.81341348,12-M002-06,River,32-0746,,Routine Sample,6/19/2012,12:45:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.09,0.09,,EPA 353.1,
398383,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,Westfield Nutrient Study (2012),Westfield,3208250,Westfield River,W2288,"[east of Route 20, approximately 530 feet downstream from Route 90 crossing, just over the Russell border, Westfield]",River/Stream,42.15510819,-72.81341348,12-M002-06,River,32-0746,,Routine Sample,6/19/2012,12:45:00 PM,Flowing,Total Nitrogen,mg/L,0.21,0.21,,USGS I-4650-03,
398345,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,Westfield Nutrient Study (2012),Westfield,3208250,Westfield River,W2289,"[upstream of the Westfield Water Pollution Control Plant outfall, approximately 580  feet downstream from Union Avenue (Route 202), and approximately 1200 feet upstream of the Little River confluence, Westfield]",River/Stream,42.12010243,-72.7334767,12-M002-02,River,32-0740,,Routine Sample,6/19/2012,9:50:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.19,0.19,,EPA 353.1,
398347,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,Westfield Nutrient Study (2012),Westfield,3208250,Westfield River,W2289,"[upstream of the Westfield Water Pollution Control Plant outfall, approximately 580  feet downstream from Union Avenue (Route 202), and approximately 1200 feet upstream of the Little River confluence, Westfield]",River/Stream,42.12010243,-72.7334767,12-M002-02,River,32-0740,,Routine Sample,6/19/2012,9:50:00 AM,Flowing,Total Nitrogen,mg/L,0.3,0.3,,USGS I-4650-03,
399740,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Concord (2012),Concord (SuAsCo),8246775,Assabet River,W0695,"[School Street, Northborough]",River/Stream,42.30485304,-71.62845076,12-G003-01,River,SM-4030,,Routine Sample,6/20/2012,7:55:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,4.6,4.6,,EPA 353.1,
399742,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Concord (2012),Concord (SuAsCo),8246775,Assabet River,W0695,"[School Street, Northborough]",River/Stream,42.30485304,-71.62845076,12-G003-01,River,SM-4030,,Routine Sample,6/20/2012,7:55:00 AM,Flowing,Total Nitrogen,mg/L,5.1,5.1,,USGS I-4650-03,
399750,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Concord (2012),Concord (SuAsCo),8247650,Sudbury River,W0696,"[Danforth Street bridge, Framingham]",River/Stream,42.32543468,-71.39736431,12-G003-02,River,SM-4032,,Routine Sample,6/20/2012,8:52:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.26,0.26,,EPA 353.1,
399752,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Concord (2012),Concord (SuAsCo),8247650,Sudbury River,W0696,"[Danforth Street bridge, Framingham]",River/Stream,42.32543468,-71.39736431,12-G003-02,River,SM-4032,,Routine Sample,6/20/2012,8:52:00 AM,Flowing,Total Nitrogen,mg/L,0.65,0.65,,USGS I-4650-03,
399760,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Concord (2012),Concord (SuAsCo),8246775,Assabet River,W0697,"[at USGS flow gaging station #01097000 near the Route 27/62 bridge, Maynard]",River/Stream,42.43206352,-71.44974106,12-G003-03,River,SM-4034,SM-4035,Duplicate,6/20/2012,12:04:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.95,0.95,,EPA 353.1,
399762,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Concord (2012),Concord (SuAsCo),8246775,Assabet River,W0697,"[at USGS flow gaging station #01097000 near the Route 27/62 bridge, Maynard]",River/Stream,42.43206352,-71.44974106,12-G003-03,River,SM-4034,SM-4035,Duplicate,6/20/2012,12:04:00 AM,Flowing,Total Nitrogen,mg/L,1.5,1.5,,USGS I-4650-03,
399770,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Concord (2012),Concord (SuAsCo),8246875,Nashoba Brook,W0698,"[near footbridge and USGS flow gaging station #01097300 in Nashoba Brook Conservation Area southeast of Wheeler Lane, Acton]",River/Stream,42.51227518,-71.40458554,12-G003-04,River,SM-4037,,Routine Sample,6/20/2012,10:12:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.76,0.76,,EPA 353.1,
399772,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Concord (2012),Concord (SuAsCo),8246875,Nashoba Brook,W0698,"[near footbridge and USGS flow gaging station #01097300 in Nashoba Brook Conservation Area southeast of Wheeler Lane, Acton]",River/Stream,42.51227518,-71.40458554,12-G003-04,River,SM-4037,,Routine Sample,6/20/2012,10:12:00 AM,Flowing,Total Nitrogen,mg/L,1.4,1.4,,USGS I-4650-03,
399780,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Concord (2012),Concord (SuAsCo),8246500,Concord River,W2227,"[Rogers Street, Lowell]",River/Stream,42.63595037,-71.30148697,12-G003-05,River,SM-4039,,Routine Sample,6/20/2012,11:02:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.64,0.64,,EPA 353.1,
399782,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Concord (2012),Concord (SuAsCo),8246500,Concord River,W2227,"[Rogers Street, Lowell]",River/Stream,42.63595037,-71.30148697,12-G003-05,River,SM-4039,,Routine Sample,6/20/2012,11:02:00 AM,Flowing,Total Nitrogen,mg/L,1.3,1.3,,USGS I-4650-03,
394586,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3211900,Billings Brook,W2243,"[approximately 1600 feet downstream of Plainfield Road, Hawley/Grant Street, Plainfield]",River/Stream,42.54141177,-72.88420012,12-C014-01,River,10-1722,,Routine Sample,6/21/2012,10:15:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.23,0.23,,EPA 353.1,
394587,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3211900,Billings Brook,W2243,"[approximately 1600 feet downstream of Plainfield Road, Hawley/Grant Street, Plainfield]",River/Stream,42.54141177,-72.88420012,12-C014-01,River,10-1722,,Routine Sample,6/21/2012,10:15:00 AM,Flowing,Total Nitrogen,mg/L,0.27,0.27,,USGS I-4650-03,
394506,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Farmington,3106975,Slocum Brook,W2250,"[east of Colebrook River Road, approximately 4700 feet upstream of the Cranberry Pond Brook confluence, Tolland]",River/Stream,42.04759931,-73.01699669,12-C013-04,River,10-1708,,Routine Sample,6/21/2012,12:25:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.25,0.25,,EPA 353.1,
394507,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Farmington,3106975,Slocum Brook,W2250,"[east of Colebrook River Road, approximately 4700 feet upstream of the Cranberry Pond Brook confluence, Tolland]",River/Stream,42.04759931,-73.01699669,12-C013-04,River,10-1708,,Routine Sample,6/21/2012,12:25:00 PM,Flowing,Total Nitrogen,mg/L,0.75,0.75,,USGS I-4650-03,
394594,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Deerfield,3315675,Cold River,W2251,"[approximately 1150 feet upstream of Cold River Road, Charlemont]",River/Stream,42.63919882,-72.93808435,12-C014-02,River,10-1723,10-1724,Duplicate,6/21/2012,11:38:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.13,0.13,,EPA 353.1,
394595,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Deerfield,3315675,Cold River,W2251,"[approximately 1150 feet upstream of Cold River Road, Charlemont]",River/Stream,42.63919882,-72.93808435,12-C014-02,River,10-1723,10-1724,Duplicate,6/21/2012,11:38:00 AM,Flowing,Total Nitrogen,mg/L,0.2,0.2,,USGS I-4650-03,
394610,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Deerfield,3313840,Unnamed Tributary,W2253,"[unnamed tributary to Creamery Brook, approximately 1700 feet downstream of West Road, Ashfield]",River/Stream,42.51152705,-72.80105071,12-C014-04,River,10-1727,,Routine Sample,6/21/2012,1:30:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.3,0.3,,EPA 353.1,
394611,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Deerfield,3313840,Unnamed Tributary,W2253,"[unnamed tributary to Creamery Brook, approximately 1700 feet downstream of West Road, Ashfield]",River/Stream,42.51152705,-72.80105071,12-C014-04,River,10-1727,,Routine Sample,6/21/2012,1:30:00 PM,Flowing,Total Nitrogen,mg/L,0.45,0.45,,USGS I-4650-03,
394482,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3209375,Pond Brook,W2257,"[approximately 1450 feet downstream of Otis Stage Road (Route 23), Blanford]",River/Stream,42.16952122,-72.9736829,12-C013-01,River,10-1705,,Routine Sample,6/21/2012,9:15:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.03,0.03,,EPA 353.1,
394483,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3209375,Pond Brook,W2257,"[approximately 1450 feet downstream of Otis Stage Road (Route 23), Blanford]",River/Stream,42.16952122,-72.9736829,12-C013-01,River,10-1705,,Routine Sample,6/21/2012,9:15:00 AM,Flowing,Total Nitrogen,mg/L,0.23,0.23,,USGS I-4650-03,
394498,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Farmington,3107125,Clam River,W2259,"[approximately 2150 feet upstream from the confluence of the unnamed tributary from Lower Spectacle Pond, Sandisfield]",River/Stream,42.15946034,-73.12792409,12-C013-03,River,10-1707,,Routine Sample,6/21/2012,11:15:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.13,0.13,,EPA 353.1,
394499,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Farmington,3107125,Clam River,W2259,"[approximately 2150 feet upstream from the confluence of the unnamed tributary from Lower Spectacle Pond, Sandisfield]",River/Stream,42.15946034,-73.12792409,12-C013-03,River,10-1707,,Routine Sample,6/21/2012,11:15:00 AM,Flowing,Total Nitrogen,mg/L,0.34,0.34,,USGS I-4650-03,
394618,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Deerfield,3313650,South River,W2260,"[approximately 400 feet upstream of Main Street (Route 116), Conway (approximately 200 feet upstream of confluence of Pumpkin Hollow Brook)]",River/Stream,42.50830194,-72.69870678,12-C014-05,River,10-1728,,Routine Sample,6/21/2012,2:15:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.25,0.25,,EPA 353.1,
394619,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Deerfield,3313650,South River,W2260,"[approximately 400 feet upstream of Main Street (Route 116), Conway (approximately 200 feet upstream of confluence of Pumpkin Hollow Brook)]",River/Stream,42.50830194,-72.69870678,12-C014-05,River,10-1728,,Routine Sample,6/21/2012,2:15:00 PM,Flowing,Total Nitrogen,mg/L,0.3,0.3,,USGS I-4650-03,
394514,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Housatonic,2103575,Umpachene River,W2267,"[east of New Marlborough-Southfield Road, approximately 4325 feet upstream of Norfolk Road, New Marlborough]",River/Stream,42.11380288,-73.23231291,12-C013-05,River,10-1709,10-1710,Duplicate,6/21/2012,1:25:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.35,0.35,,EPA 353.1,
394515,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Housatonic,2103575,Umpachene River,W2267,"[east of New Marlborough-Southfield Road, approximately 4325 feet upstream of Norfolk Road, New Marlborough]",River/Stream,42.11380288,-73.23231291,12-C013-05,River,10-1709,10-1710,Duplicate,6/21/2012,1:25:00 PM,Flowing,Total Nitrogen,mg/L,0.43,0.43,,USGS I-4650-03,
394602,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3208250,Westfield River,W2269,"[approximately 3675 feet downstream of the River Road crossing nearest Griffin Hill Road, Savoy]",River/Stream,42.55160608,-73.01460875,12-C014-03,River,10-1726,,Routine Sample,6/21/2012,12:40:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.18,0.18,,EPA 353.1,
394603,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Westfield,3208250,Westfield River,W2269,"[approximately 3675 feet downstream of the River Road crossing nearest Griffin Hill Road, Savoy]",River/Stream,42.55160608,-73.01460875,12-C014-03,River,10-1726,,Routine Sample,6/21/2012,12:40:00 PM,Flowing,Total Nitrogen,mg/L,0.33,0.33,,USGS I-4650-03,
394490,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Farmington,3107450,Thomas Brook,W2274,"[approximately 1025 feet downstream of Werden Road, Otis]",River/Stream,42.24539082,-73.11391881,12-C013-02,River,10-1706,,Routine Sample,6/21/2012,10:10:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.07,0.07,,EPA 353.1,
394491,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,MAP2 (2012),Farmington,3107450,Thomas Brook,W2274,"[approximately 1025 feet downstream of Werden Road, Otis]",River/Stream,42.24539082,-73.11391881,12-C013-02,River,10-1706,,Routine Sample,6/21/2012,10:10:00 AM,Flowing,Total Nitrogen,mg/L,0.41,0.41,,USGS I-4650-03,
399820,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2012,QC4,25-Sep-17,SMART: Blackstone (2012),Blackstone,5131800,West River,W0515,"[Hartford Avenue East, Uxbridge]",River/Stream,42.1003609,-71.60111703,12-E003-04,River,SM-4049,,Routine Sample,6/27/2012,9:40:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.42,0.42,,EPA 353.1,
