Lat,Long,NO3,TN,NO3_n,TN_n,dataset,year_start,year_end,years_of_obs,systemtype,siteinfo,TN_imp,NO3_imp
42.32543468,-71.39736431,0.2989583333333333,0.626938775510204,48,49,WPP,2005,2013,9,lentic,"Concord (SuAsCo) | Sudbury River | River/Stream | W0696 | [Danforth Street bridge, Framingham]",FALSE,FALSE
42.43206352,-71.44974106,1.2530555555555556,1.8271428571428572,36,35,WPP,2005,2013,9,lentic,"Concord (SuAsCo) | Assabet River | River/Stream | W0697 | [at USGS flow gaging station #01097000 near the Route 27/62 bridge, Maynard]",FALSE,FALSE
41.65324527,-70.45633729,0.4763683558310358,1.05,0,2,WPP,2009,2009,1,lentic,"Cape Cod | Santuit Pond | Lake | W0739 | [deep hole in mid pond ""narrows"", Mashpee]",FALSE,TRUE
41.6553111,-70.45641613,0.40110139896576946,0.975,0,2,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | River/Stream | W0744 | [cranberry bog ditch inlet of Santuit Pond, southeast of Cranberry Lane on northeastern shore, Mashpee]",FALSE,TRUE
41.72232226,-70.12543035,0.3032543550409233,0.8775,0,4,WPP,2009,2009,1,lentic,"Cape Cod | Walkers Pond | Lake | W0746 | [deep hole, mid pond, Brewster]",FALSE,TRUE
41.7276927,-70.1175758,0.01,0.405,0,6,WPP,2009,2009,1,lentic,"Cape Cod | Upper Mill Pond | Lake | W0747 | [deep hole, middle of southeastern lobe, Brewster]",FALSE,TRUE
41.74096476,-70.10876811,0.01,0.415,0,6,WPP,2009,2009,1,lentic,"Cape Cod | Lower Mill Pond | Lake | W0748 | [deep hole, mid pond, Brewster]",FALSE,TRUE
41.80999411,-70.62755574,0.02,0.5842553191489361,8,47,WPP,2007,2014,8,lentic,"Buzzards Bay | White Island Pond | Lake | W0754 | [deep hole in northern lobe of West Basin, Plymouth]",FALSE,FALSE
41.80918339,-70.61753091,0.02,0.7235714285714285,4,28,WPP,2007,2014,8,lentic,"Buzzards Bay | White Island Pond | Lake | W0762 | [deep hole in southern lobe of East Basin, Plymouth]",FALSE,FALSE
41.68379581,-70.97096286,0.2856920651056945,0.86,0,2,WPP,2010,2010,1,lentic,"Buzzards Bay | Turner Pond | Lake | W0775 | [deep hole in southeastern lobe of eastern basin, New Bedford]",FALSE,TRUE
41.81989559,-71.02717559,0.04,0.6920000000000001,5,5,WPP,2019,2019,1,lentic,"Taunton | Cedar Swamp River | River/Stream | W0816 | [Malbone Street, Lakeville]",FALSE,FALSE
42.01885627,-71.26670227,0.01,0.415,0,4,WPP,2006,2006,1,lentic,"Taunton | Wading River | River/Stream | W0819 | [West Street, Mansfield]",FALSE,TRUE
41.93332037,-71.15426672,0.424,1.72375,5,8,WPP,2006,2019,14,lentic,"Taunton | Threemile River | River/Stream | W0821 | [Norton Avenue (near Harvey Street), Taunton]",FALSE,FALSE
42.25849843,-71.45547229,0.3,0.6725,2,4,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Sudbury River | River/Stream | W0838 | [Route 135 bridge upstream of Cold Spring Brook confluence, Ashland]",FALSE,FALSE
42.46568803,-71.39143422,1.75,1.95,2,4,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Assabet River | River/Stream | W0843 | [Route 2/2A bridge, Concord]",FALSE,FALSE
42.45974876,-71.35935869,0.08499999999999999,0.74,2,4,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Sudbury River | River/Stream | W0844 | [Nashawtuc Road bridge, Concord]",FALSE,FALSE
42.39635089,-71.36467086,0.205,0.745,2,4,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Sudbury River | River/Stream | W0847 | [Shermans Bridge Road/Lincoln Road, Wayland/Sudbury]",FALSE,FALSE
42.35708626,-71.40313662,0.44,0.965,2,4,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Hop Brook | River/Stream | W0849 | [Landham Road bridge, Sudbury (formerly reported as Wash Brook)]",FALSE,FALSE
42.35926526,-71.36883338,0.215,0.725,2,4,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Sudbury River | River/Stream | W0850 | [Pelham Island Road bridge, Wayland]",FALSE,FALSE
41.9471012,-71.1769499,0.177,0.5322222222222223,5,9,WPP,2006,2019,14,lentic,"Taunton | Wading River | River/Stream | W0858 | [Route 140, Norton]",FALSE,FALSE
42.05820916,-70.89995609,0.139,0.666,5,5,WPP,2019,2019,1,lentic,"Taunton | Shumatuscacant River | River/Stream | W0868 | [West Washington Street, Hanson]",FALSE,FALSE
42.04238758,-70.89846196,0.13014285714285714,0.6157142857142857,7,7,WPP,2013,2019,7,lentic,"Taunton | Poor Meadow Brook | River/Stream | W0869 | [Main Street, Hanson]",FALSE,FALSE
42.46230471,-71.01047988,1.2892514899759115,1.86,0,5,WPP,2007,2007,1,lentic,"North Coastal | Shute Brook | River/Stream | W0877 | [upstream of Central Street (upstream of railroad tracks), Saugus]",FALSE,TRUE
42.47966229,-71.02508341,1.3043048813489646,1.875,0,4,WPP,2007,2007,1,lentic,"North Coastal | Bennetts Pond Brook | River/Stream | W0878 | [at mall entrance south off Lynn Fells Parkway and east of Forest Street, Saugus]",FALSE,TRUE
42.47228295,-71.00682261,0.3860480075927162,0.96,0,5,WPP,2007,2007,1,lentic,"North Coastal | Saugus River | River/Stream | W0883 | [Elm Street, Saugus]",FALSE,TRUE
42.11232662,-70.87925085,0.907898908525229,1.48,0,5,WPP,2006,2006,1,lentic,"South Coastal | Drinkwater River | River/Stream | W0895 | [Circuit Street bridge, Hanover]",FALSE,TRUE
42.1055521,-70.89536679,5.4640586974360135,6.0200000000000005,0,5,WPP,2006,2006,1,lentic,"South Coastal | French Stream | River/Stream | W0897 | [approximately 300 feet downstream from confluence with unnamed tributary (Rockland WWTP discharge canal, MA0101923), Rockland]",FALSE,TRUE
42.10912662,-70.90927444,0.4261903845875249,1,0,5,WPP,2006,2006,1,lentic,"South Coastal | French Stream | River/Stream | W0898 | [Summer Street crossing, Rockland]",FALSE,TRUE
41.95002381,-71.29133543,0.248,0.576,5,5,WPP,2007,2007,1,lentic,"Ten Mile | Bungay River | River/Stream | W0901 | [at outlet of impoundment locally known as Blackinton Pond approximately 400 feet downstream of North Main Street, (Route 152), Attleboro]",FALSE,FALSE
42.00286304,-71.33840362,0.5966666666666667,0.7333333333333334,3,3,WPP,2007,2007,1,lentic,"Ten Mile | Ten Mile River | River/Stream | W0905 | [West Bacon Street, Plainville]",FALSE,FALSE
42.10540565,-70.82006123,0.7212368554993687,1.294,0,5,WPP,2006,2006,1,lentic,"South Coastal | Iron Mine Brook | River/Stream | W0910 | [Elm Street crossing, Hanover]",FALSE,TRUE
42.10734882,-70.80841733,0.5526388721211721,1.126,0,5,WPP,2006,2006,1,lentic,"South Coastal | North River | River/Stream | W0917 | [Route 53/139 bridge, Hanover/Pembroke]",FALSE,TRUE
42.16028331,-70.78863391,0.2,0.77,1,1,WPP,2019,2019,1,lentic,"South Coastal | Second Herring Brook | River/Stream | W0918 | [Route 123 (Main Street) crossing, Norwell]",FALSE,FALSE
42.00459582,-70.84525352,0.3327555415823668,0.906896551724138,0,29,WPP,2009,2019,11,lentic,"Taunton | Monponsett Pond | Lake | W0926 | [deep hole, center of southern portion of west basin of pond, Halifax]",FALSE,TRUE
42.01781072,-70.85192974,1.1286819819966767,1.7,0,1,WPP,2009,2009,1,lentic,"Taunton | Unnamed Tributary | River/Stream | W0927 | [unnamed cranberry bog inlet, northern edge of west basin of Monponset Pond, approximately 325 feet upstream of confluence with pond (cranberry bogs upstream), Hanson]",FALSE,TRUE
42.00146724,-70.83678103,0.01,0.5541176470588235,0,68,WPP,2009,2019,11,lentic,"Taunton | Monponsett Pond | Lake | W0930 | [deep hole, center of southern portion of east basin, Halifax]",FALSE,TRUE
42.01439472,-70.83660527,0.027820925932521435,0.6030434782608696,0,23,WPP,2009,2015,7,lentic,"Taunton | Stetson Brook | River/Stream | W0931 | [approximately 210 feet upstream of eastern basin of Monponsett Pond (cranberry bogs upstream), Halifax]",FALSE,TRUE
42.01377012,-70.83407853,1.2736405655890413,1.8444444444444443,0,9,WPP,2009,2015,7,lentic,"Taunton | Unnamed Tributary | River/Stream | W0932 | [unnamed swamp inlet at northeast corner of eastern basin of Monponsett Pond, at footbridge approximately 150 feet upstream/northeast of confluence with pond, Halifax]",FALSE,TRUE
42.07840473,-71.11554731,0.05,0.56,3,6,WPP,2018,2018,1,lentic,"Taunton | Ames Long Pond | Lake | W0940 | [deep hole, southern end of southern basin of pond, Easton]",FALSE,FALSE
41.95142643,-71.11913351,0.04,0.24666666666666667,3,6,WPP,2018,2018,1,lentic,"Taunton | Watson Pond | Lake | W0947 | [deep hole, center of pond, approximately 275 feet south from north central shore, Taunton]",FALSE,FALSE
42.06605001,-71.3520429,0.04,0.5583333333333333,4,6,WPP,2017,2017,1,lentic,"Charles | Lake Pearl | Lake | W0970 | [deep hole, Wrentham]",FALSE,FALSE
42.02849624,-70.82611145,0.2616066389088093,0.836,0,5,WPP,2015,2015,1,lentic,"Taunton | Stetson Pond | Lake | W1086 | [deep hole, Pembroke]",FALSE,TRUE
42.46963022,-71.15765018,0.122,0.396,5,5,WPP,2019,2019,1,lentic,"Mystic | Horn Pond | Lake | W1087 | [deep hole, Woburn]",FALSE,FALSE
41.90533067,-70.55598017,0.04,0.31833333333333336,3,6,WPP,2018,2018,1,lentic,"South Coastal | Fresh Pond | Lake | W1092 | [deep hole, Plymouth]",FALSE,FALSE
42.05376314,-70.82255737,0.04,0.595,3,6,WPP,2018,2018,1,lentic,"South Coastal | Furnace Pond | Lake | W1093 | [deep hole, southeastern lobe, Pembroke]",FALSE,FALSE
42.13828143,-71.35867289,2.26,3.02,5,5,WPP,2007,2007,1,lentic,"Charles | Charles River | River/Stream | W1136 | [Dean Street, Millis (downstream from the Charles River Pollution Control District (MA0102598) discharge)]",FALSE,FALSE
42.21006156,-71.35172497,1.522,2.3,5,5,WPP,2007,2007,1,lentic,"Charles | Charles River | River/Stream | W1137 | [Route 27, Medfield/Sherborn]",FALSE,FALSE
42.26439957,-71.32538186,0.924,1.56,5,5,WPP,2007,2007,1,lentic,"Charles | Charles River | River/Stream | W1138 | [approximately 1000 feet upstream of Davis Brook confluence, Natick (informal boat launch off Route 16)]",FALSE,FALSE
42.32584268,-71.25439259,0.314,0.8280000000000001,5,5,WPP,2007,2007,1,lentic,"Charles | Charles River | River/Stream | W1139 | [south of Route 16 at the Mary Hunnewell Bridge crossing (footbridge west of Wales Street/Walnut Street), Newton/Wellesley]",FALSE,FALSE
42.25781415,-71.26256067,0.65,1.21,5,5,WPP,2007,2007,1,lentic,"Charles | Charles River | River/Stream | W1141 | [approximately 500 feet downstream of Willow Street/South Street, Dover/Needham (approximately 1000 feet upstream of USGS Dover gage #01103500)]",FALSE,FALSE
42.09620732,-71.47958751,0.808,1.19,5,5,WPP,2007,2007,1,lentic,"Charles | Beaver Brook | River/Stream | W1142 | [approximately 725 feet upstream of confluence with Charles River, Bellingham (upstream of footpath off Taunton Street)]",FALSE,FALSE
42.39554541,-71.19710167,0.72,1.27,5,5,WPP,2007,2007,1,lentic,"Charles | Beaver Brook | River/Stream | W1143 | [at inlet to Mill Pond, Waltham/Belmont]",FALSE,FALSE
42.38300416,-71.2078492,0.504,1.12,5,5,WPP,2007,2007,1,lentic,"Charles | Beaver Brook | River/Stream | W1144 | [Beaver Street, Waltham (downstream of Clematis Brook confluence)]",FALSE,FALSE
42.12453197,-71.43065489,0.06999999999999999,0.6,5,5,WPP,2007,2007,1,lentic,"Charles | Mine Brook | River/Stream | W1147 | [Pond Street, Franklin]",FALSE,FALSE
42.12911182,-71.30503034,0.122,0.796,5,5,WPP,2007,2007,1,lentic,"Charles | Stop River | River/Stream | W1150 | [Campbell Street, Norfolk (approximately 1/2 mile upstream of MCI Norfolk Walpole WWTF (MA0102253) discharge)]",FALSE,FALSE
42.15866554,-71.30280984,0.548,1.04,5,5,WPP,2007,2007,1,lentic,"Charles | Stop River | River/Stream | W1151 | [Noon Hill Road, Medfield]",FALSE,FALSE
42.31931329,-71.24624794,0.97,1.56,4,4,WPP,2007,2007,1,lentic,"Charles | Rosemary Brook | River/Stream | W1156 | [Barton Road, Wellesley]",FALSE,FALSE
42.36795531,-71.27033164,0.29400000000000004,0.622,5,5,WPP,2007,2007,1,lentic,"Charles | Stony Brook | River/Stream | W1157 | [railroad tracks near Sibley Road, Weston/Waltham]",FALSE,FALSE
41.648757,-70.44185472,0.12512255712645992,0.7000000000000001,0,4,WPP,2009,2009,1,lentic,"Cape Cod | Lovells Pond | Lake | W1214 | [deep hole, Barnstable]",FALSE,TRUE
42.45289418,-71.14158508,0.0659,1.538,10,10,WPP,2019,2019,1,lentic,"Mystic | Wedge Pond | Lake | W1226 | [deep hole, Winchester]",FALSE,FALSE
41.71377641,-70.09062853,0.04,0.8025,3,12,WPP,2009,2018,10,lentic,"Cape Cod | Hinckleys Pond | Lake | W1237 | [deep hole, Harwich]",FALSE,FALSE
41.70944255,-70.08362602,1.028326039509655,1.6,0,1,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | River/Stream | W1239 | [unnamed tributary to Hinckleys Pond, southeast bog inlet, Harwich]",FALSE,TRUE
41.72579571,-70.11521079,0.01,0.2866666666666667,0,3,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | River/Stream | W1277 | [unnamed tributary to the southeastern end of Upper Mill Pond, Brewster]",FALSE,TRUE
41.65691189,-70.48391147,0.04,0.6116666666666667,3,6,WPP,2018,2018,1,lentic,"Cape Cod | Mashpee Pond | Lake | W1308 | [deep hole, Mashpee]",FALSE,FALSE
41.69283317,-71.03319491,0.01,0.48,0,3,WPP,2005,2005,1,lentic,"Buzzards Bay | Copicut River | River/Stream | W1365 | [just downstream of the driveway to the Rod and Gun Club of New Bedford, east off North Hixville Road, Dartmouth (primary outlet at guardrail)]",FALSE,TRUE
41.70943898,-71.00445926,0.6269022695615682,1.2,0,1,WPP,2005,2005,1,lentic,"Buzzards Bay | Shingle Island River | River/Stream | W1366 | [Flag Swamp Road, Dartmouth]",FALSE,TRUE
41.66995111,-71.02512143,0.135158151375162,0.71,0,5,WPP,2005,2005,1,lentic,"Buzzards Bay | Shingle Island River | River/Stream | W1367 | [Hixville Road, Dartmouth]",FALSE,TRUE
41.63101976,-71.05122871,0.0849801801316512,0.66,0,4,WPP,2005,2005,1,lentic,"Buzzards Bay | East Branch Westport River | River/Stream | W1368 | [upstream from Forge Pond, approximately 700 feet from Forge Road, Westport]",FALSE,TRUE
41.620936,-71.05967996,0.4286992831497004,1.0025,0,4,WPP,2005,2005,1,lentic,"Buzzards Bay | East Branch Westport River | River/Stream | W1369 | [just upstream at Old County Road, Westport]",FALSE,TRUE
41.6534391,-71.07161149,0.6851087162040409,1.258,0,5,WPP,2005,2005,1,lentic,"Buzzards Bay | Bread And Cheese Brook | River/Stream | W1370 | [Route 6, Westport]",FALSE,TRUE
41.63417275,-71.0626189,0.8737778880796415,1.446,0,5,WPP,2005,2005,1,lentic,"Buzzards Bay | Bread And Cheese Brook | River/Stream | W1371 | [American Legion Highway (Route 177), Westport]",FALSE,TRUE
41.58837385,-71.07853485,0.940514589833511,1.5125,0,4,WPP,2005,2005,1,lentic,"Buzzards Bay | Snell Creek | River/Stream | W1372 | [Drift Road, Westport]",FALSE,TRUE
41.60050153,-71.07337053,0.8000162703516808,1.3725,0,4,WPP,2005,2005,1,lentic,"Buzzards Bay | Kirby Brook | River/Stream | W1374 | [Drift Road, Westport]",FALSE,TRUE
41.55048715,-71.10519746,3.3365127167111535,3.9,0,4,WPP,2005,2005,1,lentic,"Buzzards Bay | Angeline Brook | River/Stream | W1375 | [Cornell Road, Westport]",FALSE,TRUE
41.63949244,-70.98483042,0.33085223922485435,0.905,0,4,WPP,2005,2005,1,lentic,"Buzzards Bay | Paskamanset River | River/Stream | W1376 | [Route 6, Dartmouth]",FALSE,TRUE
41.58579649,-70.99038519,0.2555852823595881,0.8300000000000001,0,2,WPP,2005,2005,1,lentic,"Buzzards Bay | Paskamanset River | River/Stream | W1377 | [Russells Mills Road, Dartmouth]",FALSE,TRUE
41.6015685,-70.95890599,1.580283723188274,2.15,0,4,WPP,2005,2005,1,lentic,"Buzzards Bay | Buttonwood Brook | River/Stream | W1378 | [Elm Street, Dartmouth]",FALSE,TRUE
41.6320637,-70.9535974,0.41615479033882274,0.99,0,3,WPP,2005,2005,1,lentic,"Buzzards Bay | Buttonwood Brook | River/Stream | W1379 | [Walter Fuller Memorial Parkway (downstream of Buttonwood Park Pond), New Bedford]",FALSE,TRUE
41.68195427,-70.9189306,0.6118488781885151,1.185,0,4,WPP,2005,2005,1,lentic,"Buzzards Bay | Acushnet River | River/Stream | W1380 | [just upstream at Tarkiln Hill Road/Main Street, New Bedford/Acushnet]",FALSE,TRUE
41.6962772,-70.91417526,0.3333611377870298,0.9075,0,4,WPP,2005,2005,1,lentic,"Buzzards Bay | Acushnet River | River/Stream | W1381 | [Hamlin Street, Acushnet]",FALSE,TRUE
41.70573322,-70.84312803,0.45027581078441015,1.024,0,5,WPP,2005,2005,1,lentic,"Buzzards Bay | Mattapoisett River | River/Stream | W1383 | [Wolf Island Road, Rochester]",FALSE,TRUE
41.65978485,-70.83639194,0.2435425692611454,0.818,0,5,WPP,2005,2005,1,lentic,"Buzzards Bay | Mattapoisett River | River/Stream | W1384 | [River Road, Mattapoisett]",FALSE,TRUE
41.82944027,-70.77145151,0.27766358970673277,0.852,0,5,WPP,2005,2005,1,lentic,"Buzzards Bay | Weweantic River | River/Stream | W1385 | [Rochester Road, Carver]",FALSE,TRUE
41.77019551,-70.7544982,0.1311439136756811,0.706,0,5,WPP,2005,2005,1,lentic,"Buzzards Bay | Weweantic River | River/Stream | W1386 | [Fearing Hill Road, Wareham]",FALSE,TRUE
41.7342588,-70.77498583,0.10505136862905556,0.68,0,5,WPP,2005,2005,1,lentic,"Buzzards Bay | Sippican River | River/Stream | W1387 | [upstream at County Road, Marion]",FALSE,TRUE
41.69308803,-70.77191491,0.546617515571951,1.12,0,3,WPP,2005,2005,1,lentic,"Buzzards Bay | Unnamed Tributary | River/Stream | W1388 | [unnamed tributary to Aucoot Creek, Abels Way (approximately 450 feet upstream of Marion WWTP (MA0100030) discharge), Marion]",FALSE,TRUE
41.68878515,-70.7716652,1.7809956081623173,2.3499999999999996,0,2,WPP,2005,2005,1,lentic,"Buzzards Bay | Unnamed Tributary | River/Stream | W1389 | [unnamed tributary to Aucoot Creek, Olde Meadow Road (approximately 1200 feet downstream of Marion WWTF (MA0100030) discharge), Marion]",FALSE,TRUE
41.69276793,-71.03355135,0.6269022695615682,1.2,0,1,WPP,2005,2005,1,lentic,"Buzzards Bay | Copicut River | River/Stream | W1399 | [just downstream of the driveway to the Rod and Gun Club of New Bedford, east off North Hixville Road, Dartmouth (secondary outlet 150 feet west of guardrails)]",FALSE,TRUE
42.4231785,-71.474721829999993,2.5,2.35,2,4,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Assabet River | River/Stream | W1478 | [White Pond Road bridge, Stow/Maynard]",FALSE,FALSE
42.44086923,-71.42935628,0.8777921257791227,1.4500000000000002,0,2,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Assabet River | River/Stream | W1479 | [first Route 62 bridge crossing below the ""Powdermill Dam"", Acton]",FALSE,TRUE
42.3386459,-71.39498427,0.225,0.765,2,4,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Sudbury River | River/Stream | W1480 | [Stonebridge Road/Potter Road bridge, Wayland/Framingham]",FALSE,FALSE
42.44111379,-71.36805603,0.12,0.84,2,4,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Sudbury River | River/Stream | W1481 | [Sudbury Road bridge, Concord]",FALSE,FALSE
42.47116456,-71.34989446,0.99,1.35,2,4,WPP,2006,2006,1,lentic,"Concord (SuAsCo) | Concord River | River/Stream | W1482 | [Monument Street bridge, Concord]",FALSE,FALSE
42.07936711,-71.01406198,0.6,1.1422222222222222,5,9,WPP,2006,2019,14,lentic,"Taunton | Salisbury Brook | River/Stream | W1490 | [Otis Street, Brockton]",FALSE,FALSE
42.07964645,-71.00930657,0.89,1.78,1,5,WPP,2006,2019,14,lentic,"Taunton | Trout Brook | River/Stream | W1493 | [between Crescent  and Summer streets (downstream of discharge pipe under Crescent Street), Brockton]",FALSE,FALSE
42.05376462,-71.00977821,0.754,1.458888888888889,5,9,WPP,2006,2019,14,lentic,"Taunton | Salisbury Plain River | River/Stream | W1494 | [Sargent's Way bridge, Brockton (as it appears in 2001 orthophoto)]",FALSE,FALSE
42.03776122,-70.98465422,1.308,2.02,5,5,WPP,2019,2019,1,lentic,"Taunton | Salisbury Plain River | River/Stream | W1495 | [Matfield Street opposite intersection with Michelles Way, East Bridgewater]",FALSE,FALSE
42.08153842,-70.98603732,0.3885569061548918,0.9625,0,4,WPP,2006,2006,1,lentic,"Taunton | Beaver Brook | River/Stream | W1496 | [Crescent Street (Route 27) bridge, Brockton]",FALSE,TRUE
42.04550631,-70.97074029,0.7,1.22,5,5,WPP,2019,2019,1,lentic,"Taunton | Beaver Brook | River/Stream | W1497 | [Belmont Street bridge, East Bridgewater]",FALSE,FALSE
42.03148922,-70.96656207,0.49750000000000005,1.185,4,8,WPP,2006,2019,14,lentic,"Taunton | Meadow Brook | River/Stream | W1498 | [West Union Street bridge, East Bridgewater]",FALSE,FALSE
42.02160209,-70.9505329,0.3375,0.8885714285714286,4,7,WPP,2006,2019,14,lentic,"Taunton | Satucket River | River/Stream | W1499 | [Plymouth Street (Route 106) bridge, East Bridgewater]",FALSE,FALSE
42.03108873,-70.97065835,6.221746063213027,6.775,0,4,WPP,2006,2006,1,lentic,"Taunton | Matfield River | River/Stream | W1500 | [West Union Street, East Bridgewater]",FALSE,TRUE
41.99937253,-70.93768479,1.224,3.2555555555555555,5,9,WPP,2006,2019,14,lentic,"Taunton | Matfield River | River/Stream | W1501 | [High Street bridge, Bridgewater]",FALSE,FALSE
41.99258858,-70.9397646,3.361601702332909,3.925,0,4,WPP,2006,2006,1,lentic,"Taunton | Taunton River | River/Stream | W1502 | [Plymouth Street (Route 104) bridge, Bridgewater]",FALSE,TRUE
41.93629311,-70.98734776,0.552,1.4177777777777778,5,9,WPP,2006,2019,14,lentic,"Taunton | Taunton River | River/Stream | W1503 | [Green Street/Plymouth Street bridge, Bridgewater/Middleborough]",FALSE,FALSE
41.88611169,-71.02994049,0.496,1.3377777777777775,5,9,WPP,2006,2019,14,lentic,"Taunton | Taunton River | River/Stream | W1504 | [South Street East /Old Colony Avenue bridge, Raynham/Taunton]",FALSE,FALSE
42.06332498,-71.1950417,0.0398200060124914,0.615,0,4,WPP,2006,2006,1,lentic,"Taunton | Canoe River | River/Stream | W1505 | [Willow Street bridge, Foxborough]",FALSE,TRUE
42.0629044,-71.21586808,0.01,0.49,0,4,WPP,2006,2006,1,lentic,"Taunton | Rumford River | River/Stream | W1506 | [Cocasett Street bridge, Foxborough]",FALSE,TRUE
42.01241069,-71.22159533,0.17530052836997068,0.75,0,4,WPP,2006,2006,1,lentic,"Taunton | Rumford River | River/Stream | W1507 | [Willow Street (downstream of impoundment), Mansfield]",FALSE,TRUE
41.88590512,-71.13411655,0.365,0.75,4,4,WPP,2019,2019,1,lentic,"Taunton | Threemile River | River/Stream | W1508 | [Cohannet Street bridge, Taunton]",FALSE,FALSE
42.11721557,-70.80924461,0.8276141545356116,1.4,0,1,WPP,2006,2006,1,lentic,"South Coastal | Third Herring Brook | River/Stream | W1509 | [Broadway/River Street bridge, Hanover/Norwell]",FALSE,TRUE
42.1918378,-70.77968605,1.0534150251314103,1.625,0,4,WPP,2006,2006,1,lentic,"South Coastal | First Herring Brook | River/Stream | W1510 | [Grove Street bridge, Scituate]",FALSE,TRUE
42.17667032,-70.74803083,0.33085223922485435,0.905,0,4,WPP,2006,2006,1,lentic,"South Coastal | Herring River | River/Stream | W1511 | [New Driftway bridge, Scituate]",FALSE,TRUE
41.95436218,-70.66398316,0.2515710446601071,0.826,0,5,WPP,2006,2006,1,lentic,"South Coastal | Town Brook | River/Stream | W1512 | [at footbridge approximately 500 feet downstream from Spring Lane, Plymouth]",FALSE,TRUE
41.99075214,-70.73411426,0.1692791718207494,0.744,0,5,WPP,2006,2006,1,lentic,"South Coastal | Jones River | River/Stream | W1524 | [approximately 150 feet downstream from Elm Street bridge, near USGS gage #01105870, Kingston]",FALSE,TRUE
42.09611122,-70.84860507,1.4297498094577417,2,0,5,WPP,2006,2006,1,lentic,"South Coastal | Indian Head River | River/Stream | W1528 | [approximately 170 feet downstream from Cross Street/State Street, Hanover/ Hanson]",FALSE,TRUE
42.09449426,-70.71789649,0.18533612261867285,0.76,0,5,WPP,2006,2006,1,lentic,"South Coastal | South River | River/Stream | W1539 | [downstream Route 3A bridge, Marshfield]",FALSE,TRUE
42.49547353,-71.02759475,0.3885569061548918,0.9625,0,4,WPP,2007,2007,1,lentic,"North Coastal | Saugus River | River/Stream | W1545 | [Cedar Glen Golf Course footbringe due west from club house, Saugus]",FALSE,TRUE
41.95326227,-71.30781311,0.68,1.5,1,1,WPP,2007,2007,1,lentic,"Ten Mile | Ten Mile River | River/Stream | W1577 | [east of the Deanville Road off of Clifton Street, Attleboro (approximately 2100 feet downstream of the North Attleborough WWTP (MA0101036) discharge)]",FALSE,FALSE
41.98856171,-71.3474734,0.11,0.84,1,1,WPP,2007,2007,1,lentic,"Ten Mile | Scotts Brook | River/Stream | W1580 | [High Street, North Attleborough]",FALSE,FALSE
41.97762993,-71.33453815,0.43333333333333335,0.7766666666666667,3,3,WPP,2007,2007,1,lentic,"Ten Mile | Scotts Brook | River/Stream | W1581 | [upstream at South Washington Street, North Attleborough]",FALSE,FALSE
42.30510355,-71.3252761,0.486,0.8260000000000001,5,5,WPP,2007,2007,1,lentic,"Charles | Unnamed Tributary | River/Stream | W1582 | [unnamed tributary between Bogle Brook/Reeds Pond and Morses Pond, Wellesley (just upstream of culverting under parking lot)]",FALSE,FALSE
42.15140376,-71.42713966,0.17,0.656,5,5,WPP,2007,2007,1,lentic,"Charles | Chicken Brook | River/Stream | W1583 | [approximately 400 feet downstream of Winthrop Street, Medway]",FALSE,FALSE
42.13445842,-71.44602039,0.35,0.836,5,5,WPP,2007,2007,1,lentic,"Charles | Hopping Brook | River/Stream | W1584 | [Hartford Avenue (Route 126), Bellingham]",FALSE,FALSE
42.19598069,-71.33022096,1.104,1.452,5,5,WPP,2007,2007,1,lentic,"Charles | Mill Brook | River/Stream | W1586 | [North Meadows Road (Route 27), Medfield (identified as North Brook on USGS 1987 Medfield quadrangle)]",FALSE,FALSE
42.25505525,-71.33009248,0.33,0.774,5,5,WPP,2007,2007,1,lentic,"Charles | Unnamed Tributary | River/Stream | W1587 | [unnamed tributary to Charles River, South Street Natick]",FALSE,FALSE
42.09047755,-71.43283604,0.266,0.592,5,5,WPP,2007,2007,1,lentic,"Charles | Mine Brook | River/Stream | W1588 | [West Central Street (Route 140), Franklin]",FALSE,FALSE
42.22237155,-71.40927393,0.46,0.995,4,4,WPP,2007,2007,1,lentic,"Charles | Dopping Brook | River/Stream | W1589 | [Brook Street, Holliston/Sherborn]",FALSE,FALSE
42.34154459,-71.26662505,1.9,2.25,4,4,WPP,2007,2007,1,lentic,"Charles | Seaverns Brook | River/Stream | W1590 | [approximately 1100 feet downstream from Park Road, Weston]",FALSE,FALSE
41.95661339,-71.30844976,3.425,4.35,4,4,WPP,2007,2007,1,lentic,"Ten Mile | Ten Mile River | River/Stream | W1595 | [east off Clifton Street (approximately 900 feet downstream of North Attleborough WWTP (MA0101036) discharge), Attleboro]",FALSE,FALSE
